HHS,Year,Quarter,Category,Actual_Revenue,Budgeted_Revenue,Variance,Variance_Pct,FY
Central Queensland,2022,Q2,Medical Imaging (Private),87660.0,80902.0,6758.0,8.35,FY2022/23
Central Queensland,2022,Q2,Accommodation Fees,42944.0,42305.0,639.0,1.51,FY2022/23
Central Queensland,2022,Q2,Equipment Hire,27728.0,28894.0,-1166.0,-4.03,FY2022/23
Central Queensland,2022,Q2,Research Grants,64951.0,69280.0,-4329.0,-6.25,FY2022/23
Central Queensland,2022,Q2,Other Commercial,18973.0,19807.0,-833.0,-4.21,FY2022/23
Central Queensland,2022,Q3,Car Parking,156390.0,167216.0,-10826.0,-6.47,FY2022/23
Central Queensland,2022,Q3,Cafeteria & Food Services,101346.0,95503.0,5843.0,6.12,FY2022/23
Central Queensland,2022,Q3,Private Patient Fees,307140.0,295855.0,11285.0,3.81,FY2022/23
Central Queensland,2022,Q3,Pharmacy Retail,128255.0,122018.0,6238.0,5.11,FY2022/23
Central Queensland,2022,Q3,Medical Imaging (Private),85419.0,77390.0,8029.0,10.37,FY2022/23
Central Queensland,2022,Q3,Accommodation Fees,37422.0,37955.0,-534.0,-1.41,FY2022/23
Central Queensland,2022,Q3,Equipment Hire,31905.0,32012.0,-107.0,-0.33,FY2022/23
Central Queensland,2022,Q3,Research Grants,72286.0,72968.0,-681.0,-0.93,FY2022/23
Central Queensland,2022,Q3,Other Commercial,17070.0,16438.0,632.0,3.84,FY2022/23
Central Queensland,2022,Q4,Car Parking,175787.0,191628.0,-15842.0,-8.27,FY2022/23
Central Queensland,2022,Q4,Cafeteria & Food Services,104187.0,98527.0,5660.0,5.75,FY2022/23
Central Queensland,2022,Q4,Private Patient Fees,313168.0,294452.0,18717.0,6.36,FY2022/23
Central Queensland,2022,Q4,Pharmacy Retail,126776.0,135717.0,-8942.0,-6.59,FY2022/23
Central Queensland,2022,Q4,Medical Imaging (Private),92023.0,90049.0,1974.0,2.19,FY2022/23
Central Queensland,2022,Q4,Accommodation Fees,38408.0,38134.0,274.0,0.72,FY2022/23
Central Queensland,2022,Q4,Equipment Hire,27073.0,27100.0,-27.0,-0.1,FY2022/23
Central Queensland,2022,Q4,Research Grants,59578.0,55191.0,4387.0,7.95,FY2022/23
Central Queensland,2022,Q4,Other Commercial,20964.0,22019.0,-1055.0,-4.79,FY2022/23
Central Queensland,2023,Q1,Car Parking,174124.0,174721.0,-597.0,-0.34,FY2023/24
Central Queensland,2023,Q1,Cafeteria & Food Services,95485.0,100083.0,-4598.0,-4.59,FY2023/24
Central Queensland,2023,Q1,Private Patient Fees,368488.0,387891.0,-19403.0,-5.0,FY2023/24
Central Queensland,2023,Q1,Pharmacy Retail,124591.0,117228.0,7363.0,6.28,FY2023/24
Central Queensland,2023,Q1,Medical Imaging (Private),85255.0,84740.0,514.0,0.61,FY2023/24
Central Queensland,2023,Q1,Accommodation Fees,37823.0,39752.0,-1929.0,-4.85,FY2023/24
Central Queensland,2023,Q1,Equipment Hire,28357.0,26305.0,2052.0,7.8,FY2023/24
Central Queensland,2023,Q1,Research Grants,67320.0,73782.0,-6462.0,-8.76,FY2023/24
Central Queensland,2023,Q1,Other Commercial,18415.0,18828.0,-413.0,-2.19,FY2023/24
Central Queensland,2023,Q2,Car Parking,174554.0,159578.0,14976.0,9.38,FY2023/24
Central Queensland,2023,Q2,Cafeteria & Food Services,98273.0,102247.0,-3973.0,-3.89,FY2023/24
Central Queensland,2023,Q2,Private Patient Fees,346054.0,371808.0,-25754.0,-6.93,FY2023/24
Central Queensland,2023,Q2,Pharmacy Retail,112281.0,102990.0,9291.0,9.02,FY2023/24
Central Queensland,2023,Q2,Medical Imaging (Private),97998.0,95611.0,2387.0,2.5,FY2023/24
Central Queensland,2023,Q2,Accommodation Fees,40147.0,42492.0,-2345.0,-5.52,FY2023/24
Central Queensland,2023,Q2,Equipment Hire,28321.0,29546.0,-1224.0,-4.14,FY2023/24
Central Queensland,2023,Q2,Research Grants,62955.0,60327.0,2628.0,4.36,FY2023/24
Central Queensland,2023,Q2,Other Commercial,18031.0,19154.0,-1122.0,-5.86,FY2023/24
Central Queensland,2023,Q3,Car Parking,165599.0,172799.0,-7200.0,-4.17,FY2023/24
Central Queensland,2023,Q3,Cafeteria & Food Services,109046.0,109652.0,-606.0,-0.55,FY2023/24
Central Queensland,2023,Q3,Private Patient Fees,348274.0,345560.0,2714.0,0.79,FY2023/24
Central Queensland,2023,Q3,Pharmacy Retail,113330.0,112778.0,552.0,0.49,FY2023/24
Central Queensland,2023,Q3,Medical Imaging (Private),90893.0,99727.0,-8835.0,-8.86,FY2023/24
Central Queensland,2023,Q3,Accommodation Fees,43566.0,46722.0,-3156.0,-6.75,FY2023/24
Central Queensland,2023,Q3,Equipment Hire,32329.0,32122.0,208.0,0.65,FY2023/24
Central Queensland,2023,Q3,Research Grants,71599.0,77256.0,-5657.0,-7.32,FY2023/24
Central Queensland,2023,Q3,Other Commercial,19206.0,20979.0,-1774.0,-8.45,FY2023/24
Central Queensland,2023,Q4,Car Parking,173822.0,177336.0,-3514.0,-1.98,FY2023/24
Central Queensland,2023,Q4,Cafeteria & Food Services,103523.0,112852.0,-9329.0,-8.27,FY2023/24
Central Queensland,2023,Q4,Private Patient Fees,323817.0,339757.0,-15940.0,-4.69,FY2023/24
Central Queensland,2023,Q4,Pharmacy Retail,118863.0,113361.0,5502.0,4.85,FY2023/24
Central Queensland,2023,Q4,Medical Imaging (Private),94593.0,95581.0,-988.0,-1.03,FY2023/24
Central Queensland,2023,Q4,Accommodation Fees,40947.0,39497.0,1450.0,3.67,FY2023/24
Central Queensland,2023,Q4,Equipment Hire,29435.0,30126.0,-691.0,-2.29,FY2023/24
Central Queensland,2023,Q4,Research Grants,67418.0,63351.0,4067.0,6.42,FY2023/24
Central Queensland,2023,Q4,Other Commercial,21896.0,21946.0,-50.0,-0.23,FY2023/24
Central Queensland,2024,Q1,Car Parking,192387.0,188964.0,3423.0,1.81,FY2024/25
Central Queensland,2024,Q1,Cafeteria & Food Services,97681.0,95868.0,1814.0,1.89,FY2024/25
Central Queensland,2024,Q1,Private Patient Fees,346481.0,349543.0,-3062.0,-0.88,FY2024/25
Central Queensland,2024,Q1,Pharmacy Retail,122707.0,122637.0,70.0,0.06,FY2024/25
Central Queensland,2024,Q1,Medical Imaging (Private),83097.0,83031.0,65.0,0.08,FY2024/25
Central Queensland,2024,Q1,Accommodation Fees,37265.0,34479.0,2786.0,8.08,FY2024/25
Central Queensland,2024,Q1,Equipment Hire,33512.0,34216.0,-703.0,-2.06,FY2024/25
Central Queensland,2024,Q1,Research Grants,73552.0,72107.0,1445.0,2.0,FY2024/25
Central Queensland,2024,Q1,Other Commercial,22227.0,22840.0,-613.0,-2.68,FY2024/25
Central Queensland,2024,Q2,Car Parking,193928.0,188830.0,5098.0,2.7,FY2024/25
Central Queensland,2024,Q2,Cafeteria & Food Services,112373.0,119575.0,-7202.0,-6.02,FY2024/25
Central Queensland,2024,Q2,Private Patient Fees,384288.0,359094.0,25194.0,7.02,FY2024/25
Central Queensland,2024,Q2,Pharmacy Retail,114765.0,109844.0,4920.0,4.48,FY2024/25
Central Queensland,2024,Q2,Medical Imaging (Private),86072.0,92190.0,-6118.0,-6.64,FY2024/25
Central Queensland,2024,Q2,Accommodation Fees,35932.0,32886.0,3046.0,9.26,FY2024/25
Central Queensland,2024,Q2,Equipment Hire,28713.0,26989.0,1723.0,6.39,FY2024/25
Central Queensland,2024,Q2,Research Grants,66281.0,70231.0,-3950.0,-5.62,FY2024/25
Central Queensland,2024,Q2,Other Commercial,20547.0,18516.0,2031.0,10.97,FY2024/25
Central Queensland,2024,Q3,Car Parking,179070.0,175771.0,3299.0,1.88,FY2024/25
Central Queensland,2024,Q3,Cafeteria & Food Services,91824.0,95058.0,-3235.0,-3.4,FY2024/25
Central Queensland,2024,Q3,Private Patient Fees,371380.0,387787.0,-16407.0,-4.23,FY2024/25
Central Queensland,2024,Q3,Pharmacy Retail,128099.0,115290.0,12809.0,11.11,FY2024/25
Central Queensland,2024,Q3,Medical Imaging (Private),101002.0,107350.0,-6347.0,-5.91,FY2024/25
Central Queensland,2024,Q3,Accommodation Fees,44405.0,40103.0,4302.0,10.73,FY2024/25
Central Queensland,2024,Q3,Equipment Hire,33521.0,35598.0,-2077.0,-5.83,FY2024/25
Central Queensland,2024,Q3,Research Grants,76573.0,70345.0,6229.0,8.85,FY2024/25
Central Queensland,2024,Q3,Other Commercial,21400.0,23368.0,-1968.0,-8.42,FY2024/25
Central Queensland,2024,Q4,Car Parking,189966.0,192647.0,-2681.0,-1.39,FY2024/25
Central Queensland,2024,Q4,Cafeteria & Food Services,112023.0,110745.0,1278.0,1.15,FY2024/25
Central Queensland,2024,Q4,Private Patient Fees,362641.0,360925.0,1716.0,0.48,FY2024/25
Central Queensland,2024,Q4,Pharmacy Retail,134056.0,122690.0,11366.0,9.26,FY2024/25
Central Queensland,2024,Q4,Medical Imaging (Private),91104.0,94511.0,-3406.0,-3.6,FY2024/25
Central Queensland,2024,Q4,Accommodation Fees,43316.0,44035.0,-719.0,-1.63,FY2024/25
Central Queensland,2024,Q4,Equipment Hire,33340.0,36287.0,-2947.0,-8.12,FY2024/25
Central Queensland,2024,Q4,Research Grants,63433.0,62194.0,1239.0,1.99,FY2024/25
Central Queensland,2024,Q4,Other Commercial,17925.0,17314.0,612.0,3.53,FY2024/25
Wide Bay,2019,Q1,Car Parking,138010.0,149349.0,-11339.0,-7.59,FY2019/20
Wide Bay,2019,Q1,Cafeteria & Food Services,82321.0,76188.0,6133.0,8.05,FY2019/20
Wide Bay,2019,Q1,Private Patient Fees,240019.0,244304.0,-4285.0,-1.75,FY2019/20
Wide Bay,2019,Q1,Pharmacy Retail,91903.0,87609.0,4294.0,4.9,FY2019/20
Wide Bay,2019,Q1,Medical Imaging (Private),74957.0,81364.0,-6407.0,-7.87,FY2019/20
Wide Bay,2019,Q1,Accommodation Fees,29689.0,32007.0,-2318.0,-7.24,FY2019/20
Wide Bay,2019,Q1,Equipment Hire,22165.0,23215.0,-1050.0,-4.52,FY2019/20
Wide Bay,2019,Q1,Research Grants,52893.0,48900.0,3993.0,8.16,FY2019/20
Wide Bay,2019,Q1,Other Commercial,16761.0,16607.0,154.0,0.93,FY2019/20
Wide Bay,2019,Q2,Car Parking,144499.0,140660.0,3839.0,2.73,FY2019/20
Wide Bay,2019,Q2,Cafeteria & Food Services,67224.0,61854.0,5371.0,8.68,FY2019/20
Wide Bay,2019,Q2,Private Patient Fees,265759.0,275856.0,-10097.0,-3.66,FY2019/20
Wide Bay,2019,Q2,Pharmacy Retail,87583.0,91007.0,-3424.0,-3.76,FY2019/20
Wide Bay,2019,Q2,Medical Imaging (Private),71661.0,74584.0,-2923.0,-3.92,FY2019/20
Wide Bay,2019,Q2,Accommodation Fees,30345.0,32863.0,-2518.0,-7.66,FY2019/20
Wide Bay,2019,Q2,Equipment Hire,22741.0,22515.0,226.0,1.0,FY2019/20
Wide Bay,2019,Q2,Research Grants,49362.0,47463.0,1899.0,4.0,FY2019/20
Wide Bay,2019,Q2,Other Commercial,13530.0,13892.0,-361.0,-2.6,FY2019/20
Wide Bay,2019,Q3,Car Parking,128544.0,123509.0,5035.0,4.08,FY2019/20
Wide Bay,2019,Q3,Cafeteria & Food Services,80940.0,78143.0,2797.0,3.58,FY2019/20
Wide Bay,2019,Q3,Private Patient Fees,249542.0,233025.0,16517.0,7.09,FY2019/20
Wide Bay,2019,Q3,Pharmacy Retail,97216.0,90016.0,7200.0,8.0,FY2019/20
Wide Bay,2019,Q3,Medical Imaging (Private),67641.0,67735.0,-94.0,-0.14,FY2019/20
Wide Bay,2019,Q3,Accommodation Fees,31767.0,32614.0,-847.0,-2.6,FY2019/20
Wide Bay,2019,Q3,Equipment Hire,24500.0,22270.0,2231.0,10.02,FY2019/20
Wide Bay,2019,Q3,Research Grants,50601.0,48376.0,2225.0,4.6,FY2019/20
Wide Bay,2019,Q3,Other Commercial,13909.0,13322.0,586.0,4.4,FY2019/20
Wide Bay,2019,Q4,Car Parking,130554.0,131126.0,-571.0,-0.44,FY2019/20
Wide Bay,2019,Q4,Cafeteria & Food Services,78986.0,77108.0,1878.0,2.44,FY2019/20
Wide Bay,2019,Q4,Private Patient Fees,280011.0,270836.0,9175.0,3.39,FY2019/20
Wide Bay,2019,Q4,Pharmacy Retail,86610.0,87323.0,-713.0,-0.82,FY2019/20
Wide Bay,2019,Q4,Medical Imaging (Private),60581.0,55490.0,5091.0,9.18,FY2019/20
Wide Bay,2019,Q4,Accommodation Fees,29802.0,32441.0,-2640.0,-8.14,FY2019/20
Wide Bay,2019,Q4,Equipment Hire,24012.0,22034.0,1978.0,8.98,FY2019/20
Wide Bay,2019,Q4,Research Grants,57622.0,60299.0,-2677.0,-4.44,FY2019/20
Wide Bay,2019,Q4,Other Commercial,15605.0,16604.0,-1000.0,-6.02,FY2019/20
Wide Bay,2020,Q1,Car Parking,103246.0,97495.0,5751.0,5.9,FY2020/21
Wide Bay,2020,Q1,Cafeteria & Food Services,58879.0,59455.0,-575.0,-0.97,FY2020/21
Wide Bay,2020,Q1,Private Patient Fees,207375.0,210074.0,-2699.0,-1.28,FY2020/21
Wide Bay,2020,Q1,Pharmacy Retail,78039.0,84317.0,-6278.0,-7.45,FY2020/21
Wide Bay,2020,Q1,Medical Imaging (Private),57604.0,61076.0,-3473.0,-5.69,FY2020/21
Wide Bay,2020,Q1,Accommodation Fees,25983.0,23897.0,2086.0,8.73,FY2020/21
Wide Bay,2020,Q1,Equipment Hire,16620.0,16604.0,16.0,0.1,FY2020/21
Wide Bay,2020,Q1,Research Grants,44515.0,44561.0,-46.0,-0.1,FY2020/21
Wide Bay,2020,Q1,Other Commercial,12441.0,11543.0,898.0,7.78,FY2020/21
Wide Bay,2020,Q2,Car Parking,99399.0,104006.0,-4608.0,-4.43,FY2020/21
Wide Bay,2020,Q2,Cafeteria & Food Services,53986.0,52381.0,1605.0,3.06,FY2020/21
Wide Bay,2020,Q2,Private Patient Fees,193889.0,188067.0,5822.0,3.1,FY2020/21
Wide Bay,2020,Q2,Pharmacy Retail,73974.0,72019.0,1955.0,2.71,FY2020/21
Wide Bay,2020,Q2,Medical Imaging (Private),53540.0,49256.0,4284.0,8.7,FY2020/21
Wide Bay,2020,Q2,Accommodation Fees,25203.0,24547.0,656.0,2.67,FY2020/21
Wide Bay,2020,Q2,Equipment Hire,18241.0,19063.0,-822.0,-4.31,FY2020/21
Wide Bay,2020,Q2,Research Grants,38233.0,41175.0,-2941.0,-7.14,FY2020/21
Wide Bay,2020,Q2,Other Commercial,12070.0,11897.0,172.0,1.45,FY2020/21
Wide Bay,2020,Q3,Car Parking,97621.0,106257.0,-8636.0,-8.13,FY2020/21
Wide Bay,2020,Q3,Cafeteria & Food Services,62304.0,58666.0,3638.0,6.2,FY2020/21
Wide Bay,2020,Q3,Private Patient Fees,197481.0,209712.0,-12231.0,-5.83,FY2020/21
Wide Bay,2020,Q3,Pharmacy Retail,73761.0,77681.0,-3921.0,-5.05,FY2020/21
Wide Bay,2020,Q3,Medical Imaging (Private),52093.0,54349.0,-2255.0,-4.15,FY2020/21
Wide Bay,2020,Q3,Accommodation Fees,22844.0,21525.0,1319.0,6.13,FY2020/21
Wide Bay,2020,Q3,Equipment Hire,18174.0,19904.0,-1730.0,-8.69,FY2020/21
Wide Bay,2020,Q3,Research Grants,39229.0,38923.0,306.0,0.79,FY2020/21
Wide Bay,2020,Q3,Other Commercial,12232.0,12334.0,-102.0,-0.82,FY2020/21
Wide Bay,2020,Q4,Car Parking,114388.0,120376.0,-5988.0,-4.97,FY2020/21
Wide Bay,2020,Q4,Cafeteria & Food Services,52486.0,57718.0,-5232.0,-9.06,FY2020/21
Wide Bay,2020,Q4,Private Patient Fees,217933.0,233794.0,-15861.0,-6.78,FY2020/21
Wide Bay,2020,Q4,Pharmacy Retail,73009.0,78211.0,-5202.0,-6.65,FY2020/21
Wide Bay,2020,Q4,Medical Imaging (Private),47923.0,46464.0,1459.0,3.14,FY2020/21
Wide Bay,2020,Q4,Accommodation Fees,25606.0,24078.0,1528.0,6.35,FY2020/21
Wide Bay,2020,Q4,Equipment Hire,15830.0,16742.0,-912.0,-5.45,FY2020/21
Wide Bay,2020,Q4,Research Grants,44406.0,41410.0,2996.0,7.24,FY2020/21
Wide Bay,2020,Q4,Other Commercial,12741.0,13216.0,-476.0,-3.6,FY2020/21
Wide Bay,2021,Q1,Car Parking,128222.0,136691.0,-8469.0,-6.2,FY2021/22
Wide Bay,2021,Q1,Cafeteria & Food Services,69519.0,65264.0,4255.0,6.52,FY2021/22
Wide Bay,2021,Q1,Private Patient Fees,235313.0,235556.0,-243.0,-0.1,FY2021/22
Wide Bay,2021,Q1,Pharmacy Retail,85711.0,90949.0,-5238.0,-5.76,FY2021/22
Wide Bay,2021,Q1,Medical Imaging (Private),68265.0,69376.0,-1111.0,-1.6,FY2021/22
Wide Bay,2021,Q1,Accommodation Fees,30268.0,28402.0,1866.0,6.57,FY2021/22
Wide Bay,2021,Q1,Equipment Hire,18971.0,20389.0,-1418.0,-6.95,FY2021/22
Wide Bay,2021,Q1,Research Grants,44570.0,42312.0,2258.0,5.34,FY2021/22
Wide Bay,2021,Q1,Other Commercial,14843.0,14574.0,269.0,1.84,FY2021/22
Wide Bay,2021,Q2,Car Parking,139132.0,133510.0,5621.0,4.21,FY2021/22
Wide Bay,2021,Q2,Cafeteria & Food Services,62588.0,60092.0,2495.0,4.15,FY2021/22
Wide Bay,2021,Q2,Private Patient Fees,252774.0,246502.0,6272.0,2.54,FY2021/22
Wide Bay,2021,Q2,Pharmacy Retail,85783.0,92245.0,-6461.0,-7.0,FY2021/22
Wide Bay,2021,Q2,Medical Imaging (Private),70120.0,66838.0,3282.0,4.91,FY2021/22
Wide Bay,2021,Q2,Accommodation Fees,28099.0,28376.0,-276.0,-0.97,FY2021/22
Wide Bay,2021,Q2,Equipment Hire,23560.0,25910.0,-2350.0,-9.07,FY2021/22
Wide Bay,2021,Q2,Research Grants,46474.0,48583.0,-2110.0,-4.34,FY2021/22
Wide Bay,2021,Q2,Other Commercial,13764.0,12409.0,1354.0,10.91,FY2021/22
Wide Bay,2021,Q3,Car Parking,112578.0,111690.0,888.0,0.79,FY2021/22
Wide Bay,2021,Q3,Cafeteria & Food Services,70694.0,63944.0,6750.0,10.56,FY2021/22
Wide Bay,2021,Q3,Private Patient Fees,259256.0,248575.0,10681.0,4.3,FY2021/22
Wide Bay,2021,Q3,Pharmacy Retail,86294.0,82858.0,3436.0,4.15,FY2021/22
Wide Bay,2021,Q3,Medical Imaging (Private),58706.0,57617.0,1090.0,1.89,FY2021/22
Wide Bay,2021,Q3,Accommodation Fees,26535.0,26720.0,-185.0,-0.69,FY2021/22
Wide Bay,2021,Q3,Equipment Hire,19731.0,19764.0,-33.0,-0.17,FY2021/22
Wide Bay,2021,Q3,Research Grants,45544.0,47102.0,-1557.0,-3.31,FY2021/22
Wide Bay,2021,Q3,Other Commercial,15043.0,13871.0,1172.0,8.45,FY2021/22
Wide Bay,2021,Q4,Car Parking,126621.0,115754.0,10867.0,9.39,FY2021/22
Wide Bay,2021,Q4,Cafeteria & Food Services,72563.0,69144.0,3419.0,4.94,FY2021/22
Wide Bay,2021,Q4,Private Patient Fees,249770.0,250642.0,-872.0,-0.35,FY2021/22
Wide Bay,2021,Q4,Pharmacy Retail,93735.0,94656.0,-920.0,-0.97,FY2021/22
Wide Bay,2021,Q4,Medical Imaging (Private),65074.0,63794.0,1280.0,2.01,FY2021/22
Wide Bay,2021,Q4,Accommodation Fees,31413.0,33155.0,-1741.0,-5.25,FY2021/22
Wide Bay,2021,Q4,Equipment Hire,20172.0,21561.0,-1389.0,-6.44,FY2021/22
Wide Bay,2021,Q4,Research Grants,48820.0,52029.0,-3209.0,-6.17,FY2021/22
Wide Bay,2021,Q4,Other Commercial,15277.0,14327.0,951.0,6.64,FY2021/22
Wide Bay,2022,Q1,Car Parking,156310.0,149765.0,6545.0,4.37,FY2022/23
Wide Bay,2022,Q1,Cafeteria & Food Services,78814.0,75604.0,3210.0,4.25,FY2022/23
Wide Bay,2022,Q1,Private Patient Fees,305636.0,289121.0,16515.0,5.71,FY2022/23
Wide Bay,2022,Q1,Pharmacy Retail,87501.0,91267.0,-3767.0,-4.13,FY2022/23
Wide Bay,2022,Q1,Medical Imaging (Private),68672.0,63240.0,5432.0,8.59,FY2022/23
Wide Bay,2022,Q1,Accommodation Fees,31049.0,30303.0,746.0,2.46,FY2022/23
Wide Bay,2022,Q1,Equipment Hire,24708.0,22458.0,2251.0,10.02,FY2022/23
Wide Bay,2022,Q1,Research Grants,64537.0,67326.0,-2789.0,-4.14,FY2022/23
Wide Bay,2022,Q1,Other Commercial,15865.0,15290.0,575.0,3.76,FY2022/23
Wide Bay,2022,Q2,Car Parking,147270.0,150989.0,-3718.0,-2.46,FY2022/23
Wide Bay,2022,Q2,Cafeteria & Food Services,75809.0,71093.0,4716.0,6.63,FY2022/23
Wide Bay,2022,Q2,Private Patient Fees,314951.0,299598.0,15354.0,5.12,FY2022/23
Wide Bay,2022,Q2,Pharmacy Retail,96550.0,103719.0,-7169.0,-6.91,FY2022/23
Wide Bay,2022,Q2,Medical Imaging (Private),77475.0,75023.0,2453.0,3.27,FY2022/23
Wide Bay,2022,Q2,Accommodation Fees,34597.0,31273.0,3323.0,10.63,FY2022/23
Wide Bay,2022,Q2,Equipment Hire,26257.0,26189.0,68.0,0.26,FY2022/23
Wide Bay,2022,Q2,Research Grants,62347.0,68016.0,-5669.0,-8.33,FY2022/23
Wide Bay,2022,Q2,Other Commercial,18261.0,19756.0,-1495.0,-7.57,FY2022/23
Wide Bay,2022,Q3,Car Parking,149548.0,145364.0,4183.0,2.88,FY2022/23
Wide Bay,2022,Q3,Cafeteria & Food Services,82145.0,85265.0,-3120.0,-3.66,FY2022/23
Wide Bay,2022,Q3,Private Patient Fees,316661.0,298104.0,18557.0,6.23,FY2022/23
Wide Bay,2022,Q3,Pharmacy Retail,109385.0,116280.0,-6895.0,-5.93,FY2022/23
Wide Bay,2022,Q3,Medical Imaging (Private),83124.0,89446.0,-6322.0,-7.07,FY2022/23
Wide Bay,2022,Q3,Accommodation Fees,31386.0,28912.0,2473.0,8.56,FY2022/23
Wide Bay,2022,Q3,Equipment Hire,22539.0,21598.0,941.0,4.36,FY2022/23
Wide Bay,2022,Q3,Research Grants,59577.0,63203.0,-3626.0,-5.74,FY2022/23
Wide Bay,2022,Q3,Other Commercial,18156.0,18605.0,-449.0,-2.42,FY2022/23
Wide Bay,2022,Q4,Car Parking,131420.0,123175.0,8245.0,6.69,FY2022/23
Wide Bay,2022,Q4,Cafeteria & Food Services,74882.0,72835.0,2047.0,2.81,FY2022/23
Wide Bay,2022,Q4,Private Patient Fees,290034.0,263548.0,26486.0,10.05,FY2022/23
Wide Bay,2022,Q4,Pharmacy Retail,95793.0,89647.0,6146.0,6.86,FY2022/23
Wide Bay,2022,Q4,Medical Imaging (Private),77188.0,76636.0,552.0,0.72,FY2022/23
Wide Bay,2022,Q4,Accommodation Fees,33099.0,32620.0,479.0,1.47,FY2022/23
Wide Bay,2022,Q4,Equipment Hire,27572.0,25999.0,1573.0,6.05,FY2022/23
Wide Bay,2022,Q4,Research Grants,58220.0,60968.0,-2748.0,-4.51,FY2022/23
Wide Bay,2022,Q4,Other Commercial,16794.0,18235.0,-1441.0,-7.9,FY2022/23
Wide Bay,2023,Q1,Car Parking,148729.0,147648.0,1080.0,0.73,FY2023/24
Wide Bay,2023,Q1,Cafeteria & Food Services,76714.0,78386.0,-1672.0,-2.13,FY2023/24
Wide Bay,2023,Q1,Private Patient Fees,282777.0,263566.0,19211.0,7.29,FY2023/24
Wide Bay,2023,Q1,Pharmacy Retail,103236.0,103903.0,-667.0,-0.64,FY2023/24
Wide Bay,2023,Q1,Medical Imaging (Private),68810.0,71538.0,-2728.0,-3.81,FY2023/24
Wide Bay,2023,Q1,Accommodation Fees,35059.0,32879.0,2181.0,6.63,FY2023/24
Wide Bay,2023,Q1,Equipment Hire,25349.0,26466.0,-1117.0,-4.22,FY2023/24
Wide Bay,2023,Q1,Research Grants,60005.0,58751.0,1254.0,2.13,FY2023/24
Wide Bay,2023,Q1,Other Commercial,16298.0,16658.0,-360.0,-2.16,FY2023/24
Wide Bay,2023,Q2,Car Parking,169363.0,175180.0,-5817.0,-3.32,FY2023/24
Wide Bay,2023,Q2,Cafeteria & Food Services,76433.0,75832.0,601.0,0.79,FY2023/24
Wide Bay,2023,Q2,Private Patient Fees,325864.0,299434.0,26430.0,8.83,FY2023/24
Wide Bay,2023,Q2,Pharmacy Retail,114129.0,124379.0,-10250.0,-8.24,FY2023/24
Wide Bay,2023,Q2,Medical Imaging (Private),68854.0,74823.0,-5968.0,-7.98,FY2023/24
Wide Bay,2023,Q2,Accommodation Fees,32930.0,35200.0,-2270.0,-6.45,FY2023/24
Wide Bay,2023,Q2,Equipment Hire,25036.0,24740.0,296.0,1.2,FY2023/24
Wide Bay,2023,Q2,Research Grants,61504.0,64880.0,-3376.0,-5.2,FY2023/24
Wide Bay,2023,Q2,Other Commercial,15119.0,15401.0,-282.0,-1.83,FY2023/24
Wide Bay,2023,Q3,Car Parking,141697.0,137331.0,4366.0,3.18,FY2023/24
Wide Bay,2023,Q3,Cafeteria & Food Services,82014.0,81507.0,507.0,0.62,FY2023/24
Wide Bay,2023,Q3,Private Patient Fees,286061.0,263597.0,22464.0,8.52,FY2023/24
Wide Bay,2023,Q3,Pharmacy Retail,93457.0,84736.0,8721.0,10.29,FY2023/24
Wide Bay,2023,Q3,Medical Imaging (Private),76061.0,82974.0,-6913.0,-8.33,FY2023/24
Wide Bay,2023,Q3,Accommodation Fees,30907.0,33666.0,-2759.0,-8.19,FY2023/24
Wide Bay,2023,Q3,Equipment Hire,26966.0,27708.0,-742.0,-2.68,FY2023/24
Wide Bay,2023,Q3,Research Grants,61661.0,65691.0,-4029.0,-6.13,FY2023/24
Wide Bay,2023,Q3,Other Commercial,15418.0,15433.0,-15.0,-0.09,FY2023/24
Wide Bay,2023,Q4,Car Parking,160463.0,163250.0,-2786.0,-1.71,FY2023/24
Wide Bay,2023,Q4,Cafeteria & Food Services,91918.0,84055.0,7863.0,9.35,FY2023/24
Wide Bay,2023,Q4,Private Patient Fees,311555.0,313676.0,-2120.0,-0.68,FY2023/24
Wide Bay,2023,Q4,Pharmacy Retail,99182.0,96013.0,3168.0,3.3,FY2023/24
Wide Bay,2023,Q4,Medical Imaging (Private),78830.0,84994.0,-6164.0,-7.25,FY2023/24
Wide Bay,2023,Q4,Accommodation Fees,34017.0,36226.0,-2209.0,-6.1,FY2023/24
Wide Bay,2023,Q4,Equipment Hire,24936.0,22953.0,1983.0,8.64,FY2023/24
Wide Bay,2023,Q4,Research Grants,53313.0,48529.0,4784.0,9.86,FY2023/24
Wide Bay,2023,Q4,Other Commercial,16534.0,15996.0,538.0,3.36,FY2023/24
Wide Bay,2024,Q1,Car Parking,165549.0,173588.0,-8040.0,-4.63,FY2024/25
Wide Bay,2024,Q1,Cafeteria & Food Services,77979.0,73629.0,4349.0,5.91,FY2024/25
Wide Bay,2024,Q1,Private Patient Fees,289327.0,292082.0,-2755.0,-0.94,FY2024/25
Wide Bay,2024,Q1,Pharmacy Retail,95932.0,88909.0,7023.0,7.9,FY2024/25
