HHS,Year,Quarter,Care_Type,NWA_Units,NWA_Price,ABF_Funded_Amt,Actual_Cost,Variance,Variance_Pct,FY
Wide Bay,2019,Q3,Mental Health,1537.9,5012,7708175.0,7877500.0,-169325.0,-2.2,FY2019/20
Wide Bay,2019,Q3,Maternity,886.9,5012,4444912.0,4681221.0,-236309.0,-5.32,FY2019/20
Wide Bay,2019,Q4,Admitted Acute,10079.1,5012,50516344.0,55572803.0,-5056460.0,-10.01,FY2019/20
Wide Bay,2019,Q4,Admitted Subacute,2191.9,5012,10985770.0,10830974.0,154796.0,1.41,FY2019/20
Wide Bay,2019,Q4,Emergency Department,5528.5,5012,27708668.0,30497155.0,-2788486.0,-10.06,FY2019/20
Wide Bay,2019,Q4,Outpatient,4067.5,5012,20386365.0,21922732.0,-1536366.0,-7.54,FY2019/20
Wide Bay,2019,Q4,Mental Health,1605.7,5012,8047840.0,8743566.0,-695727.0,-8.64,FY2019/20
Wide Bay,2019,Q4,Maternity,1025.6,5012,5140208.0,4909435.0,230773.0,4.49,FY2019/20
Wide Bay,2020,Q1,Admitted Acute,9113.8,5127,46726476.0,49336018.0,-2609542.0,-5.58,FY2020/21
Wide Bay,2020,Q1,Admitted Subacute,2074.1,5127,10633685.0,10942611.0,-308926.0,-2.91,FY2020/21
Wide Bay,2020,Q1,Emergency Department,4974.9,5127,25506341.0,24501569.0,1004771.0,3.94,FY2020/21
Wide Bay,2020,Q1,Outpatient,3754.4,5127,19248924.0,18505777.0,743147.0,3.86,FY2020/21
Wide Bay,2020,Q1,Mental Health,1613.6,5127,8273056.0,9008411.0,-735355.0,-8.89,FY2020/21
Wide Bay,2020,Q1,Maternity,905.2,5127,4641143.0,5149135.0,-507992.0,-10.95,FY2020/21
Wide Bay,2020,Q2,Admitted Acute,8000.2,5127,41016822.0,41654699.0,-637877.0,-1.56,FY2020/21
Wide Bay,2020,Q2,Admitted Subacute,1795.7,5127,9206534.0,9076122.0,130412.0,1.42,FY2020/21
Wide Bay,2020,Q2,Emergency Department,4508.9,5127,23116988.0,23804678.0,-687689.0,-2.97,FY2020/21
Wide Bay,2020,Q2,Outpatient,3713.3,5127,19037885.0,18412801.0,625085.0,3.28,FY2020/21
Wide Bay,2020,Q2,Mental Health,1419.8,5127,7279291.0,7097577.0,181714.0,2.5,FY2020/21
Wide Bay,2020,Q2,Maternity,921.8,5127,4725867.0,5099588.0,-373720.0,-7.91,FY2020/21
Wide Bay,2020,Q3,Admitted Acute,9210.3,5127,47221309.0,48390314.0,-1169005.0,-2.48,FY2020/21
Wide Bay,2020,Q3,Admitted Subacute,1859.7,5127,9534452.0,10351649.0,-817196.0,-8.57,FY2020/21
Wide Bay,2020,Q3,Emergency Department,4581.9,5127,23491570.0,23512599.0,-21029.0,-0.09,FY2020/21
Wide Bay,2020,Q3,Outpatient,3691.0,5127,18923833.0,18394825.0,529008.0,2.8,FY2020/21
Wide Bay,2020,Q3,Mental Health,1441.1,5127,7388739.0,7465614.0,-76875.0,-1.04,FY2020/21
Wide Bay,2020,Q3,Maternity,880.8,5127,4515632.0,4337879.0,177753.0,3.94,FY2020/21
Wide Bay,2020,Q4,Admitted Acute,8172.1,5127,41898323.0,45565852.0,-3667529.0,-8.75,FY2020/21
Wide Bay,2020,Q4,Admitted Subacute,1819.1,5127,9326557.0,9403498.0,-76941.0,-0.82,FY2020/21
Wide Bay,2020,Q4,Emergency Department,4987.9,5127,25573112.0,24967984.0,605129.0,2.37,FY2020/21
Wide Bay,2020,Q4,Outpatient,3598.6,5127,18450084.0,19047340.0,-597256.0,-3.24,FY2020/21
Wide Bay,2020,Q4,Mental Health,1452.2,5127,7445271.0,7786111.0,-340840.0,-4.58,FY2020/21
Wide Bay,2020,Q4,Maternity,898.6,5127,4606881.0,4483947.0,122933.0,2.67,FY2020/21
Wide Bay,2021,Q1,Admitted Acute,9497.6,5234,49710271.0,51496683.0,-1786413.0,-3.59,FY2021/22
Wide Bay,2021,Q1,Admitted Subacute,1989.6,5234,10413409.0,10997390.0,-583981.0,-5.61,FY2021/22
Wide Bay,2021,Q1,Emergency Department,4970.3,5234,26014542.0,26871249.0,-856707.0,-3.29,FY2021/22
Wide Bay,2021,Q1,Outpatient,3937.4,5234,20608423.0,21188124.0,-579700.0,-2.81,FY2021/22
Wide Bay,2021,Q1,Mental Health,1590.1,5234,8322458.0,9069855.0,-747397.0,-8.98,FY2021/22
Wide Bay,2021,Q1,Maternity,871.2,5234,4559788.0,4656288.0,-96500.0,-2.12,FY2021/22
Wide Bay,2021,Q2,Admitted Acute,9314.1,5234,48750194.0,52321196.0,-3571002.0,-7.33,FY2021/22
Wide Bay,2021,Q2,Admitted Subacute,2134.8,5234,11173483.0,11882174.0,-708690.0,-6.34,FY2021/22
Wide Bay,2021,Q2,Emergency Department,5385.7,5234,28188635.0,30910938.0,-2722303.0,-9.66,FY2021/22
Wide Bay,2021,Q2,Outpatient,4093.8,5234,21426797.0,22315234.0,-888438.0,-4.15,FY2021/22
Wide Bay,2021,Q2,Mental Health,1730.2,5234,9055763.0,10126215.0,-1070452.0,-11.82,FY2021/22
Wide Bay,2021,Q2,Maternity,996.1,5234,5213521.0,5282075.0,-68555.0,-1.31,FY2021/22
Wide Bay,2021,Q3,Admitted Acute,8919.2,5234,46682970.0,48232692.0,-1549722.0,-3.32,FY2021/22
Wide Bay,2021,Q3,Admitted Subacute,2191.3,5234,11469157.0,11856089.0,-386932.0,-3.37,FY2021/22
Wide Bay,2021,Q3,Emergency Department,5143.2,5234,26919493.0,29409524.0,-2490031.0,-9.25,FY2021/22
Wide Bay,2021,Q3,Outpatient,4125.9,5234,21594739.0,23671399.0,-2076660.0,-9.62,FY2021/22
Wide Bay,2021,Q3,Mental Health,1616.4,5234,8460341.0,8509408.0,-49067.0,-0.58,FY2021/22
Wide Bay,2021,Q3,Maternity,930.7,5234,4871532.0,5259384.0,-387852.0,-7.96,FY2021/22
Wide Bay,2021,Q4,Admitted Acute,8815.4,5234,46139873.0,45373548.0,766325.0,1.66,FY2021/22
Wide Bay,2021,Q4,Admitted Subacute,2262.1,5234,11839829.0,11601062.0,238767.0,2.02,FY2021/22
Wide Bay,2021,Q4,Emergency Department,5213.0,5234,27284627.0,28607480.0,-1322853.0,-4.85,FY2021/22
Wide Bay,2021,Q4,Outpatient,4212.4,5234,22047808.0,23362005.0,-1314197.0,-5.96,FY2021/22
Wide Bay,2021,Q4,Mental Health,1570.0,5234,8217148.0,8578313.0,-361165.0,-4.4,FY2021/22
Wide Bay,2021,Q4,Maternity,918.5,5234,4807287.0,5107663.0,-300376.0,-6.25,FY2021/22
Wide Bay,2022,Q1,Admitted Acute,9626.3,5389,51875911.0,54316629.0,-2440718.0,-4.7,FY2022/23
Wide Bay,2022,Q1,Admitted Subacute,2182.1,5389,11759348.0,11728413.0,30935.0,0.26,FY2022/23
Wide Bay,2022,Q1,Emergency Department,5364.1,5389,28907024.0,28360174.0,546851.0,1.89,FY2022/23
Wide Bay,2022,Q1,Outpatient,4835.1,5389,26056463.0,26019210.0,37253.0,0.14,FY2022/23
Wide Bay,2022,Q1,Mental Health,1909.3,5389,10289345.0,11471462.0,-1182117.0,-11.49,FY2022/23
Wide Bay,2022,Q1,Maternity,1032.9,5389,5566266.0,5423269.0,142996.0,2.57,FY2022/23
Wide Bay,2022,Q2,Admitted Acute,10007.5,5389,53930481.0,58547712.0,-4617230.0,-8.56,FY2022/23
Wide Bay,2022,Q2,Admitted Subacute,2249.1,5389,12120177.0,11693461.0,426716.0,3.52,FY2022/23
Wide Bay,2022,Q2,Emergency Department,5667.9,5389,30544354.0,33405460.0,-2861106.0,-9.37,FY2022/23
Wide Bay,2022,Q2,Outpatient,4813.2,5389,25938441.0,25413730.0,524710.0,2.02,FY2022/23
Wide Bay,2022,Q2,Mental Health,1836.6,5389,9897381.0,9773522.0,123859.0,1.25,FY2022/23
Wide Bay,2022,Q2,Maternity,975.2,5389,5255380.0,5773520.0,-518140.0,-9.86,FY2022/23
Wide Bay,2022,Q3,Admitted Acute,9803.5,5389,52830841.0,52553587.0,277254.0,0.52,FY2022/23
Wide Bay,2022,Q3,Admitted Subacute,2114.2,5389,11393573.0,12510300.0,-1116727.0,-9.8,FY2022/23
Wide Bay,2022,Q3,Emergency Department,5879.8,5389,31686404.0,33481309.0,-1794905.0,-5.66,FY2022/23
Wide Bay,2022,Q3,Outpatient,4779.6,5389,25757509.0,25135420.0,622089.0,2.42,FY2022/23
Wide Bay,2022,Q3,Mental Health,1775.3,5389,9566931.0,9659800.0,-92869.0,-0.97,FY2022/23
Wide Bay,2022,Q3,Maternity,954.9,5389,5145811.0,5313782.0,-167971.0,-3.26,FY2022/23
Wide Bay,2022,Q4,Admitted Acute,10900.0,5389,58740039.0,56203059.0,2536979.0,4.32,FY2022/23
Wide Bay,2022,Q4,Admitted Subacute,2221.1,5389,11969740.0,11793569.0,176171.0,1.47,FY2022/23
Wide Bay,2022,Q4,Emergency Department,5381.5,5389,29001159.0,32029862.0,-3028703.0,-10.44,FY2022/23
Wide Bay,2022,Q4,Outpatient,4572.1,5389,24639296.0,25360510.0,-721214.0,-2.93,FY2022/23
Wide Bay,2022,Q4,Mental Health,1861.7,5389,10032696.0,9794557.0,238139.0,2.37,FY2022/23
Wide Bay,2022,Q4,Maternity,1019.2,5389,5492303.0,5619161.0,-126858.0,-2.31,FY2022/23
Wide Bay,2023,Q1,Admitted Acute,10612.0,5512,58493535.0,65508361.0,-7014826.0,-11.99,FY2023/24
Wide Bay,2023,Q1,Admitted Subacute,2452.6,5512,13518823.0,13757257.0,-238434.0,-1.76,FY2023/24
Wide Bay,2023,Q1,Emergency Department,6048.7,5512,33340532.0,32641062.0,699470.0,2.1,FY2023/24
Wide Bay,2023,Q1,Outpatient,4349.2,5512,23972905.0,23607468.0,365438.0,1.52,FY2023/24
Wide Bay,2023,Q1,Mental Health,1782.1,5512,9822684.0,10184146.0,-361462.0,-3.68,FY2023/24
Wide Bay,2023,Q1,Maternity,1064.2,5512,5866144.0,6480933.0,-614789.0,-10.48,FY2023/24
Wide Bay,2023,Q2,Admitted Acute,10466.5,5512,57691215.0,59722919.0,-2031703.0,-3.52,FY2023/24
Wide Bay,2023,Q2,Admitted Subacute,2182.1,5512,12027467.0,11497477.0,529991.0,4.41,FY2023/24
Wide Bay,2023,Q2,Emergency Department,5794.5,5512,31939541.0,32721752.0,-782211.0,-2.45,FY2023/24
Wide Bay,2023,Q2,Outpatient,4957.7,5512,27326839.0,26706944.0,619895.0,2.27,FY2023/24
Wide Bay,2023,Q2,Mental Health,1689.8,5512,9313939.0,9559236.0,-245297.0,-2.63,FY2023/24
Wide Bay,2023,Q2,Maternity,1001.1,5512,5518099.0,5288736.0,229363.0,4.16,FY2023/24
Wide Bay,2023,Q3,Admitted Acute,10825.5,5512,59670312.0,57818791.0,1851521.0,3.1,FY2023/24
Wide Bay,2023,Q3,Admitted Subacute,2392.0,5512,13184703.0,13155412.0,29290.0,0.22,FY2023/24
Wide Bay,2023,Q3,Emergency Department,5447.2,5512,30025225.0,30462325.0,-437100.0,-1.46,FY2023/24
Wide Bay,2023,Q3,Outpatient,4929.3,5512,27170345.0,27622891.0,-452547.0,-1.67,FY2023/24
Wide Bay,2023,Q3,Mental Health,1902.1,5512,10484514.0,10183951.0,300563.0,2.87,FY2023/24
Wide Bay,2023,Q3,Maternity,1090.6,5512,6011428.0,5952989.0,58439.0,0.97,FY2023/24
Wide Bay,2023,Q4,Admitted Acute,10746.6,5512,59235266.0,61970921.0,-2735654.0,-4.62,FY2023/24
Wide Bay,2023,Q4,Admitted Subacute,2512.7,5512,13849971.0,14069421.0,-219450.0,-1.58,FY2023/24
Wide Bay,2023,Q4,Emergency Department,5348.5,5512,29481183.0,28103127.0,1378056.0,4.67,FY2023/24
Wide Bay,2023,Q4,Outpatient,4948.4,5512,27275737.0,28345084.0,-1069347.0,-3.92,FY2023/24
Wide Bay,2023,Q4,Mental Health,1909.3,5512,10523987.0,10417193.0,106794.0,1.01,FY2023/24
Wide Bay,2023,Q4,Maternity,1019.1,5512,5617268.0,5365152.0,252116.0,4.49,FY2023/24
Wide Bay,2024,Q1,Admitted Acute,11476.7,5678,65164429.0,69304817.0,-4140388.0,-6.35,FY2024/25
Wide Bay,2024,Q1,Admitted Subacute,2571.4,5678,14600200.0,14529161.0,71039.0,0.49,FY2024/25
Wide Bay,2024,Q1,Emergency Department,5983.0,5678,33971227.0,36191077.0,-2219850.0,-6.53,FY2024/25
Wide Bay,2024,Q1,Outpatient,4669.0,5678,26510466.0,29007183.0,-2496718.0,-9.42,FY2024/25
Wide Bay,2024,Q1,Mental Health,2004.1,5678,11379425.0,12522208.0,-1142783.0,-10.04,FY2024/25
Wide Bay,2024,Q1,Maternity,1109.6,5678,6300482.0,6282645.0,17837.0,0.28,FY2024/25
Wide Bay,2024,Q2,Admitted Acute,10314.1,5678,58563252.0,65226067.0,-6662815.0,-11.38,FY2024/25
Wide Bay,2024,Q2,Admitted Subacute,2216.3,5678,12583978.0,13486608.0,-902630.0,-7.17,FY2024/25
Wide Bay,2024,Q2,Emergency Department,6072.1,5678,34477381.0,36403192.0,-1925811.0,-5.59,FY2024/25
Wide Bay,2024,Q2,Outpatient,5186.5,5678,29449025.0,29537947.0,-88921.0,-0.3,FY2024/25
Wide Bay,2024,Q2,Mental Health,1822.4,5678,10347724.0,9969201.0,378523.0,3.66,FY2024/25
Wide Bay,2024,Q2,Maternity,1059.0,5678,6012823.0,5979020.0,33803.0,0.56,FY2024/25
Wide Bay,2024,Q3,Admitted Acute,10419.7,5678,59163007.0,64598739.0,-5435732.0,-9.19,FY2024/25
Wide Bay,2024,Q3,Admitted Subacute,2572.2,5678,14605180.0,14336074.0,269106.0,1.84,FY2024/25
Wide Bay,2024,Q3,Emergency Department,5758.2,5678,32695171.0,36221908.0,-3526736.0,-10.79,FY2024/25
Wide Bay,2024,Q3,Outpatient,4472.2,5678,25393076.0,24522126.0,870950.0,3.43,FY2024/25
Wide Bay,2024,Q3,Mental Health,1769.4,5678,10046669.0,10560919.0,-514251.0,-5.12,FY2024/25
Wide Bay,2024,Q3,Maternity,1009.0,5678,5728993.0,6385381.0,-656388.0,-11.46,FY2024/25
Wide Bay,2024,Q4,Admitted Acute,10596.4,5678,60166256.0,62287601.0,-2121345.0,-3.53,FY2024/25
Wide Bay,2024,Q4,Admitted Subacute,2307.2,5678,13100363.0,13494203.0,-393839.0,-3.01,FY2024/25
Wide Bay,2024,Q4,Emergency Department,6030.4,5678,34240638.0,36901140.0,-2660501.0,-7.77,FY2024/25
Wide Bay,2024,Q4,Outpatient,5004.7,5678,28416837.0,29787708.0,-1370871.0,-4.82,FY2024/25
Wide Bay,2024,Q4,Mental Health,1991.3,5678,11306699.0,12312535.0,-1005836.0,-8.9,FY2024/25
Wide Bay,2024,Q4,Maternity,1112.7,5678,6317940.0,6061766.0,256174.0,4.05,FY2024/25
South West,2019,Q1,Admitted Acute,1381.7,5012,6924833.0,6828689.0,96144.0,1.39,FY2019/20
South West,2019,Q1,Admitted Subacute,346.3,5012,1735807.0,1770356.0,-34549.0,-1.99,FY2019/20
South West,2019,Q1,Emergency Department,812.1,5012,4070334.0,4478913.0,-408579.0,-10.04,FY2019/20
South West,2019,Q1,Outpatient,717.7,5012,3597217.0,3973341.0,-376124.0,-10.46,FY2019/20
South West,2019,Q1,Mental Health,254.7,5012,1276471.0,1362606.0,-86136.0,-6.75,FY2019/20
South West,2019,Q1,Maternity,144.5,5012,724330.0,711585.0,12746.0,1.76,FY2019/20
South West,2019,Q2,Admitted Acute,1424.3,5012,7138651.0,7196890.0,-58239.0,-0.82,FY2019/20
South West,2019,Q2,Admitted Subacute,333.7,5012,1672593.0,1825236.0,-152643.0,-9.13,FY2019/20
South West,2019,Q2,Emergency Department,774.8,5012,3883426.0,4174440.0,-291014.0,-7.49,FY2019/20
South West,2019,Q2,Outpatient,678.4,5012,3400126.0,3396559.0,3568.0,0.1,FY2019/20
South West,2019,Q2,Mental Health,262.2,5012,1314138.0,1315440.0,-1301.0,-0.1,FY2019/20
South West,2019,Q2,Maternity,152.3,5012,763358.0,781490.0,-18132.0,-2.38,FY2019/20
South West,2019,Q3,Admitted Acute,1419.5,5012,7114320.0,6899604.0,214716.0,3.02,FY2019/20
South West,2019,Q3,Admitted Subacute,340.0,5012,1704188.0,1880419.0,-176230.0,-10.34,FY2019/20
South West,2019,Q3,Emergency Department,804.4,5012,4031665.0,4332467.0,-300803.0,-7.46,FY2019/20
South West,2019,Q3,Outpatient,692.1,5012,3468983.0,3844897.0,-375914.0,-10.84,FY2019/20
South West,2019,Q3,Mental Health,276.0,5012,1383218.0,1447292.0,-64075.0,-4.63,FY2019/20
South West,2019,Q3,Maternity,153.8,5012,770689.0,849858.0,-79170.0,-10.27,FY2019/20
South West,2019,Q4,Admitted Acute,1475.9,5012,7397133.0,7438225.0,-41092.0,-0.56,FY2019/20
South West,2019,Q4,Admitted Subacute,311.1,5012,1559152.0,1700277.0,-141125.0,-9.05,FY2019/20
South West,2019,Q4,Emergency Department,864.7,5012,4334024.0,4194283.0,139741.0,3.22,FY2019/20
South West,2019,Q4,Outpatient,683.3,5012,3424703.0,3523597.0,-98895.0,-2.89,FY2019/20
South West,2019,Q4,Mental Health,246.5,5012,1235387.0,1379552.0,-144165.0,-11.67,FY2019/20
South West,2019,Q4,Maternity,143.2,5012,717481.0,689808.0,27673.0,3.86,FY2019/20
South West,2020,Q1,Admitted Acute,1373.5,5127,7042101.0,7574536.0,-532435.0,-7.56,FY2020/21
South West,2020,Q1,Admitted Subacute,281.7,5127,1444026.0,1533530.0,-89504.0,-6.2,FY2020/21
South West,2020,Q1,Emergency Department,748.0,5127,3834969.0,3710544.0,124425.0,3.24,FY2020/21
South West,2020,Q1,Outpatient,576.9,5127,2958015.0,3095728.0,-137712.0,-4.66,FY2020/21
South West,2020,Q1,Mental Health,229.1,5127,1174392.0,1303004.0,-128612.0,-10.95,FY2020/21
South West,2020,Q1,Maternity,142.2,5127,729060.0,814510.0,-85450.0,-11.72,FY2020/21
South West,2020,Q2,Admitted Acute,1301.0,5127,6670091.0,7436171.0,-766080.0,-11.49,FY2020/21
South West,2020,Q2,Admitted Subacute,301.1,5127,1543614.0,1557628.0,-14013.0,-0.91,FY2020/21
South West,2020,Q2,Emergency Department,690.6,5127,3540772.0,3395494.0,145278.0,4.1,FY2020/21
South West,2020,Q2,Outpatient,627.6,5127,3217474.0,3307074.0,-89600.0,-2.78,FY2020/21
South West,2020,Q2,Mental Health,226.4,5127,1160827.0,1223947.0,-63120.0,-5.44,FY2020/21
South West,2020,Q2,Maternity,129.9,5127,666253.0,698365.0,-32112.0,-4.82,FY2020/21
South West,2020,Q3,Admitted Acute,1322.5,5127,6780568.0,7390845.0,-610277.0,-9.0,FY2020/21
South West,2020,Q3,Admitted Subacute,320.0,5127,1640873.0,1691986.0,-51112.0,-3.11,FY2020/21
South West,2020,Q3,Emergency Department,726.4,5127,3724191.0,3767522.0,-43332.0,-1.16,FY2020/21
South West,2020,Q3,Outpatient,638.6,5127,3274264.0,3293223.0,-18960.0,-0.58,FY2020/21
South West,2020,Q3,Mental Health,225.8,5127,1157436.0,1116227.0,41208.0,3.56,FY2020/21
South West,2020,Q3,Maternity,134.6,5127,689986.0,712040.0,-22054.0,-3.2,FY2020/21
South West,2020,Q4,Admitted Acute,1426.8,5127,7315203.0,7224572.0,90631.0,1.24,FY2020/21
South West,2020,Q4,Admitted Subacute,298.6,5127,1531067.0,1664927.0,-133860.0,-8.74,FY2020/21
South West,2020,Q4,Emergency Department,782.7,5127,4012810.0,4074543.0,-61733.0,-1.54,FY2020/21
South West,2020,Q4,Outpatient,604.9,5127,3101158.0,3105992.0,-4833.0,-0.16,FY2020/21
South West,2020,Q4,Mental Health,253.2,5127,1297961.0,1259242.0,38719.0,2.98,FY2020/21
South West,2020,Q4,Maternity,144.7,5127,741825.0,790976.0,-49151.0,-6.63,FY2020/21
South West,2021,Q1,Admitted Acute,1488.0,5234,7788081.0,7441917.0,346164.0,4.44,FY2021/22
South West,2021,Q1,Admitted Subacute,331.8,5234,1736703.0,1770251.0,-33548.0,-1.93,FY2021/22
South West,2021,Q1,Emergency Department,770.1,5234,4030898.0,4279160.0,-248262.0,-6.16,FY2021/22
South West,2021,Q1,Outpatient,716.4,5234,3749888.0,3920778.0,-170890.0,-4.56,FY2021/22
South West,2021,Q1,Mental Health,268.0,5234,1402659.0,1348848.0,53811.0,3.84,FY2021/22
South West,2021,Q1,Maternity,146.1,5234,764686.0,741578.0,23108.0,3.02,FY2021/22
South West,2021,Q2,Admitted Acute,1507.2,5234,7888785.0,8752938.0,-864153.0,-10.95,FY2021/22
South West,2021,Q2,Admitted Subacute,341.7,5234,1788641.0,1722562.0,66079.0,3.69,FY2021/22
South West,2021,Q2,Emergency Department,795.3,5234,4162811.0,4344363.0,-181552.0,-4.36,FY2021/22
South West,2021,Q2,Outpatient,655.9,5234,3433019.0,3747894.0,-314875.0,-9.17,FY2021/22
South West,2021,Q2,Mental Health,272.1,5234,1424338.0,1501269.0,-76930.0,-5.4,FY2021/22
South West,2021,Q2,Maternity,145.1,5234,759205.0,754199.0,5005.0,0.66,FY2021/22
South West,2021,Q3,Admitted Acute,1387.1,5234,7260288.0,7335306.0,-75018.0,-1.03,FY2021/22
South West,2021,Q3,Admitted Subacute,328.5,5234,1719289.0,1830854.0,-111565.0,-6.49,FY2021/22
South West,2021,Q3,Emergency Department,834.9,5234,4369766.0,4203358.0,166408.0,3.81,FY2021/22
South West,2021,Q3,Outpatient,655.1,5234,3428584.0,3363107.0,65478.0,1.91,FY2021/22
South West,2021,Q3,Mental Health,244.9,5234,1281603.0,1397769.0,-116166.0,-9.06,FY2021/22
South West,2021,Q3,Maternity,137.2,5234,718099.0,733367.0,-15268.0,-2.13,FY2021/22
South West,2021,Q4,Admitted Acute,1401.9,5234,7337566.0,8067552.0,-729986.0,-9.95,FY2021/22
South West,2021,Q4,Admitted Subacute,336.2,5234,1759423.0,1740658.0,18765.0,1.07,FY2021/22
South West,2021,Q4,Emergency Department,814.6,5234,4263571.0,4580578.0,-317008.0,-7.44,FY2021/22
South West,2021,Q4,Outpatient,715.1,5234,3742616.0,3695743.0,46873.0,1.25,FY2021/22
South West,2021,Q4,Mental Health,275.1,5234,1439854.0,1596556.0,-156702.0,-10.88,FY2021/22
South West,2021,Q4,Maternity,157.9,5234,826523.0,874478.0,-47955.0,-5.8,FY2021/22
South West,2022,Q1,Admitted Acute,1646.0,5389,8870260.0,9034766.0,-164506.0,-1.85,FY2022/23
South West,2022,Q1,Admitted Subacute,377.5,5389,2034155.0,2116172.0,-82017.0,-4.03,FY2022/23
South West,2022,Q1,Emergency Department,912.1,5389,4915056.0,5027305.0,-112249.0,-2.28,FY2022/23
South West,2022,Q1,Outpatient,752.5,5389,4055232.0,4420852.0,-365620.0,-9.02,FY2022/23
South West,2022,Q1,Mental Health,266.2,5389,1434682.0,1566096.0,-131414.0,-9.16,FY2022/23
South West,2022,Q1,Maternity,162.3,5389,874579.0,956434.0,-81855.0,-9.36,FY2022/23
South West,2022,Q2,Admitted Acute,1594.8,5389,8594247.0,8718321.0,-124074.0,-1.44,FY2022/23
South West,2022,Q2,Admitted Subacute,386.9,5389,2085041.0,2069817.0,15223.0,0.73,FY2022/23
South West,2022,Q2,Emergency Department,935.7,5389,5042588.0,5205381.0,-162792.0,-3.23,FY2022/23
South West,2022,Q2,Outpatient,727.3,5389,3919212.0,3928773.0,-9561.0,-0.24,FY2022/23
South West,2022,Q2,Mental Health,285.5,5389,1538481.0,1546613.0,-8132.0,-0.53,FY2022/23
South West,2022,Q2,Maternity,149.4,5389,804918.0,801891.0,3027.0,0.38,FY2022/23
South West,2022,Q3,Admitted Acute,1485.1,5389,8003451.0,8934415.0,-930964.0,-11.63,FY2022/23
South West,2022,Q3,Admitted Subacute,389.8,5389,2100897.0,2136983.0,-36086.0,-1.72,FY2022/23
South West,2022,Q3,Emergency Department,919.3,5389,4954004.0,4997535.0,-43531.0,-0.88,FY2022/23
South West,2022,Q3,Outpatient,745.5,5389,4017440.0,4366648.0,-349208.0,-8.69,FY2022/23
South West,2022,Q3,Mental Health,302.4,5389,1629410.0,1658798.0,-29388.0,-1.8,FY2022/23
South West,2022,Q3,Maternity,168.6,5389,908365.0,904012.0,4353.0,0.48,FY2022/23
South West,2022,Q4,Admitted Acute,1739.0,5389,9371502.0,8943982.0,427520.0,4.56,FY2022/23
South West,2022,Q4,Admitted Subacute,368.8,5389,1987584.0,2111044.0,-123461.0,-6.21,FY2022/23
South West,2022,Q4,Emergency Department,913.6,5389,4923168.0,4777766.0,145401.0,2.95,FY2022/23
South West,2022,Q4,Outpatient,776.5,5389,4184765.0,4104422.0,80343.0,1.92,FY2022/23
South West,2022,Q4,Mental Health,287.7,5389,1550576.0,1531744.0,18832.0,1.21,FY2022/23
South West,2022,Q4,Maternity,156.3,5389,842172.0,878300.0,-36127.0,-4.29,FY2022/23
South West,2023,Q1,Admitted Acute,1628.1,5512,8974303.0,8770033.0,204270.0,2.28,FY2023/24
South West,2023,Q1,Admitted Subacute,351.7,5512,1938590.0,1979465.0,-40874.0,-2.11,FY2023/24
South West,2023,Q1,Emergency Department,944.9,5512,5208054.0,5742682.0,-534628.0,-10.27,FY2023/24
South West,2023,Q1,Outpatient,693.1,5512,3820336.0,3884623.0,-64287.0,-1.68,FY2023/24
South West,2023,Q1,Mental Health,270.3,5512,1489791.0,1419504.0,70287.0,4.72,FY2023/24
South West,2023,Q1,Maternity,169.3,5512,933013.0,981918.0,-48905.0,-5.24,FY2023/24
South West,2023,Q2,Admitted Acute,1561.0,5512,8604436.0,8516225.0,88211.0,1.03,FY2023/24
South West,2023,Q2,Admitted Subacute,343.0,5512,1890386.0,2064190.0,-173804.0,-9.19,FY2023/24
South West,2023,Q2,Emergency Department,976.4,5512,5382055.0,5236891.0,145164.0,2.7,FY2023/24
South West,2023,Q2,Outpatient,710.6,5512,3916823.0,4299221.0,-382398.0,-9.76,FY2023/24
South West,2023,Q2,Mental Health,308.5,5512,1700191.0,1736467.0,-36276.0,-2.13,FY2023/24
South West,2023,Q2,Maternity,153.1,5512,844088.0,807536.0,36552.0,4.33,FY2023/24
South West,2023,Q3,Admitted Acute,1669.5,5512,9202409.0,9356938.0,-154528.0,-1.68,FY2023/24
South West,2023,Q3,Admitted Subacute,343.3,5512,1892005.0,1985002.0,-92998.0,-4.92,FY2023/24
South West,2023,Q3,Emergency Department,836.5,5512,4611015.0,4997663.0,-386648.0,-8.39,FY2023/24
